,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,relation,topic_a,topic_b
15,42.0,12.0,333.0,16.0,3.0,4.0,3.0,1.0,0.0,0.0,-0.0833333333333,0.0,0.0,0.0,0.350046956712,0.012012012012,0.25,0.28810222674,0.750893958377,0.0991186213907,0.647058823529,8.21030891198,0.912538789746,0.518765224524,1.17026145349,1.77437724114,451.0,277.0,0.0,0.0,0.0,0.0,67.0,41.0,9.0,6.20647269852e-05,5.57319159248e-06,1.74517447524e-06,0.0,Edge (geometry),Internal and external angle
16,101.0,49.0,420.0,157.0,2.0,2.0,11.0,0.0,1.0,0.0,-0.101568627451,0.0,0.0,0.0,0.289484687229,0.05,0.133757961783,0.35333108902,0.79012413215,0.119548120184,0.416666666667,7.35276768418,0.753872914994,0.790646945839,0.714521049577,0.895045963744,1354.0,1547.0,0.0,0.0,0.0,0.0,188.0,168.0,25.0,9.01091963363e-05,3.27544017231e-05,2.04810100726e-06,0.0,Rectangle,Right triangle
17,45.0,262.0,613.0,331.0,3.0,9.0,12.0,0.0,0.0,1.0,-0.0651347330137,0.0,0.0,0.0,0.304276866789,0.0538336052202,0.0996978851964,0.482430996605,0.945550457298,0.175083971166,0.5,6.68077001323,1.05611358523,0.367721131372,2.4452357643,1.31942532312,826.0,7201.0,0.0,5.0,0.0,0.000694348007221,109.0,713.0,21.0,-7.82596487977e-05,3.7788279529e-06,4.2778917147e-07,0.0,Vertex (geometry),Pythagorean theorem
18,86.0,120.0,176.0,596.0,3.0,2.0,14.0,0.0,1.0,0.0,0.0403613300019,0.0,0.0,0.0,0.373773057237,0.0738636363636,0.0218120805369,0.338465411846,0.963573611662,0.153492510487,0.470588235294,6.40897045844,0.761114511324,1.14109488974,1.28342280593,0.929119144731,1179.0,1024.0,0.0,0.0,0.0,0.0,161.0,149.0,13.0,3.338105308e-07,-1.34387399361e-05,-6.0041061362e-07,0.0,Rotational symmetry,Prism (geometry)
19,41.0,363.0,196.0,3440.0,1.0,1.0,5.0,0.0,1.0,0.0,0.235347985348,0.0,1.0,0.0,0.550852236613,0.0663265306122,0.00377906976744,0.5554022789,0.879129480914,0.166918051355,0.636363636364,4.54835371094,1.13495509335,0.413534915182,0.926476605786,0.707545957337,550.0,3650.0,2.0,0.0,0.00363636363636,0.0,91.0,665.0,24.0,-5.20465272566e-05,-0.000204170191522,-2.42471633921e-05,1.0,Concentric,Geometry
20,184.0,78.0,824.0,317.0,5.0,4.0,9.0,0.0,0.0,2.0,-0.0868970236059,0.0,0.0,0.0,0.402345008918,0.0206310679612,0.0536277602524,0.379483543604,0.898920794724,0.143393214417,0.6875,5.76488680335,0.395826421036,0.431093617543,0.386137194541,0.525068211586,2354.0,1136.0,0.0,2.0,0.0,0.00176056338028,264.0,167.0,24.0,7.81148419533e-05,3.56471118747e-05,4.49913850059e-06,0.0,Circle,Cross section (geometry)
21,53.0,64.0,247.0,311.0,2.0,2.0,3.0,0.0,0.0,0.0,-0.00598290598291,0.0,0.0,0.0,0.267676077242,0.0890688259109,0.0707395498392,0.439358472824,0.981458117765,0.141346557739,0.785714285714,7.24660696763,1.07257284415,0.206946689029,0.782913238053,0.683895552199,819.0,338.0,0.0,0.0,0.0,0.0,120.0,51.0,4.0,-1.92122015587e-06,-1.33590228116e-05,-2.86438862489e-06,0.0,Parallelogram,Circumference
22,262.0,137.0,331.0,79.0,9.0,3.0,28.0,0.0,3.0,3.0,-0.0737587480024,0.0,0.0,0.0,0.258958065234,0.0574018126888,0.240506329114,0.252514958382,0.579825585587,0.102903988526,0.266666666667,8.1776185144,0.367721131372,0.325248367765,0.36118290525,0.347212674587,7201.0,5960.0,4.0,3.0,0.000555478405777,0.000503355704698,713.0,539.0,118.0,7.69996503858e-05,1.37068945775e-05,3.54293581447e-06,0.0,Pythagorean theorem,Pythagorean triple
23,85.0,170.0,149.0,1073.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0588235294118,0.0,0.0,0.0,0.340764818392,0.208053691275,0.0288909599254,0.356252670288,0.837795647698,0.123522363347,0.8125,6.85657291899,0.300134620888,0.264881926278,0.288217100319,0.276953442806,1908.0,2280.0,1.0,0.0,0.000524109014675,0.0,251.0,287.0,44.0,-4.70597792016e-05,-8.30158805243e-05,-1.0992462086e-05,0.0,Similarity (geometry),Sphere
24,38.0,38.0,73.0,239.0,2.0,1.0,7.0,0.0,0.0,0.0,-0.00269905533063,0.0,0.0,0.0,0.430375485463,0.027397260274,0.00836820083682,0.275338947773,0.793969909721,0.121220400016,0.4,6.33096995056,0.353625296138,0.574447769485,0.449401358351,0.504236292408,1150.0,692.0,1.0,0.0,0.000869565217391,0.0,149.0,110.0,20.0,-7.61577392821e-05,-3.43301453692e-05,-2.1890042009e-06,1.0,Special right triangles,Right angle
25,142.0,12.0,273.0,16.0,2.0,4.0,5.0,1.0,1.0,0.0,-0.207746478873,0.0,0.0,0.0,0.316654857109,0.018315018315,0.3125,0.356656811038,0.823577463999,0.0920708725943,0.571428571429,8.63212315809,1.01480047648,0.518765224524,0.748895809729,0.991798277913,3151.0,277.0,0.0,0.0,0.0,0.0,305.0,41.0,11.0,2.57005474453e-06,1.84182651235e-05,2.90821571008e-06,0.0,Quadrilateral,Internal and external angle
26,137.0,262.0,79.0,331.0,3.0,9.0,28.0,0.0,3.0,3.0,0.0737587480024,0.0,0.0,0.0,0.258958065234,0.240506329114,0.0574018126888,0.252514958382,0.579825585587,0.102903988526,0.266666666667,8.1776185144,0.325248367765,0.367721131372,0.347212674587,0.36118290525,5960.0,7201.0,3.0,4.0,0.000503355704698,0.000555478405777,539.0,713.0,118.0,-7.69996503858e-05,-1.37068945775e-05,-3.54293581447e-06,1.0,Pythagorean triple,Pythagorean theorem
27,184.0,363.0,824.0,3440.0,5.0,1.0,29.0,0.0,1.0,1.0,0.167463617464,0.0,1.0,0.0,0.329094788883,0.239077669903,0.0572674418605,0.385588013267,0.87214464676,0.189188688445,0.818181818182,5.83055221154,0.395826421036,0.413534915182,0.460413030768,0.353338061616,2354.0,3650.0,4.0,2.0,0.0016992353441,0.000547945205479,264.0,665.0,51.0,-2.37315470401e-05,-0.000176626859648,-1.64354597735e-05,1.0,Circle,Geometry
28,181.0,142.0,293.0,273.0,2.0,2.0,20.0,0.0,0.0,0.0,0.112443894134,0.0,0.0,0.0,0.236121703855,0.098976109215,0.106227106227,0.378502488136,1.0,0.242006836373,0.777777777778,7.48239718887,0.173039587189,1.01480047648,0.885622514753,0.674132242013,1133.0,3151.0,0.0,6.0,0.0,0.00190415741035,170.0,305.0,14.0,2.49431765404e-06,-5.1822367604e-06,1.34024946605e-06,0.0,Point (geometry),Quadrilateral
29,137.0,49.0,79.0,157.0,3.0,2.0,14.0,1.0,1.0,2.0,-0.0113043478261,0.0,0.0,0.0,0.201447435248,0.215189873418,0.108280254777,0.249727666378,0.859945813416,0.230517623529,0.333333333333,8.81226544932,0.325248367765,0.790646945839,0.471030545548,1.09022824731,5960.0,1547.0,4.0,1.0,0.000671140939597,0.000646412411118,539.0,168.0,56.0,7.3632629804e-05,-5.02598023457e-06,-1.08295330234e-06,1.0,Pythagorean triple,Right triangle
30,48.0,151.0,2456.0,267.0,3.0,1.0,4.0,0.0,0.0,0.0,-0.0183941997852,0.0,0.0,0.0,0.506552321043,0.00692182410423,0.063670411985,0.471490383148,0.961326775442,0.156998632347,0.888888888889,4.84442115947,0.542779429484,0.777583582536,0.628661022433,0.700127477307,851.0,3048.0,1.0,2.0,0.00117508813161,0.000656167979003,119.0,436.0,25.0,6.40578347727e-05,5.71880834484e-05,5.01926028069e-06,0.0,Radius,Sine
31,75.0,137.0,276.0,79.0,2.0,3.0,4.0,0.0,0.0,0.0,-0.0158276125095,0.0,0.0,0.0,0.446499380902,0.00724637681159,0.0253164556962,0.36216622591,0.999326675601,0.310048461263,0.647058823529,6.10804422546,0.629618109291,0.325248367765,0.60583170822,0.387306290416,1067.0,5960.0,0.0,0.0,0.0,0.0,152.0,539.0,30.0,-7.49344937624e-05,7.26488211427e-06,3.06932047411e-06,0.0,Line segment,Pythagorean triple
32,197.0,67.0,286.0,2891.0,3.0,3.0,12.0,1.0,0.0,0.0,0.00401069518717,0.0,0.0,0.0,0.49584424325,0.0804195804196,0.00795572466275,0.558117419481,0.934087370206,0.114473946302,0.666666666667,4.91489042617,0.359998907604,0.930974230564,0.565714010939,0.790433665781,3606.0,832.0,0.0,3.0,0.0,0.00360576923077,374.0,135.0,27.0,-1.62734736664e-05,-0.000649215016123,-7.26473309741e-06,0.0,Line (geometry),Diameter
33,142.0,100.0,273.0,31.0,2.0,1.0,21.0,0.0,1.0,1.0,-0.143006554177,0.0,0.0,0.0,0.318919833465,0.021978021978,0.193548387097,0.319755871281,0.92991583818,0.157378206468,0.538461538462,8.15304623264,1.01480047648,0.869378525382,0.820547084874,1.16951398938,3151.0,1633.0,0.0,0.0,0.0,0.0,305.0,189.0,35.0,-5.204036891e-05,1.7705548077e-05,2.69273717358e-06,0.0,Quadrilateral,Collinearity
34,145.0,76.0,308.0,77.0,3.0,2.0,23.0,0.0,1.0,0.0,0.158245863725,0.0,0.0,0.0,0.455381951898,0.00649350649351,0.025974025974,0.383658601802,1.0,0.235783927659,0.823529411765,6.02398773881,0.334024888401,1.28214870027,0.861280203844,1.19891152104,1601.0,570.0,0.0,0.0,0.0,0.0,236.0,108.0,10.0,5.2189768288e-05,3.65670531833e-06,7.38753072612e-07,0.0,Two-dimensional space,Nonagon
35,184.0,45.0,824.0,613.0,5.0,3.0,10.0,0.0,1.0,0.0,-0.00611045828437,0.0,0.0,0.0,0.280926864379,0.0800970873786,0.10766721044,0.343033412514,0.815496650023,0.169579878302,0.875,6.46186503926,0.395826421036,1.05611358523,1.32087950767,2.330416404,2354.0,826.0,1.0,0.0,0.000424808836024,0.0,264.0,109.0,19.0,7.2022192956e-06,3.43117990229e-05,4.47870518308e-06,0.0,Circle,Vertex (geometry)
36,145.0,87.0,308.0,362.0,3.0,3.0,16.0,0.0,3.0,0.0,0.0460772104608,0.0,0.0,0.0,0.272211270492,0.0844155844156,0.0718232044199,0.327913900862,0.632111072763,0.054768448685,0.681818181818,7.0410983063,0.334024888401,0.452762024998,0.3374870053,0.52841345611,1601.0,2124.0,22.0,2.0,0.0137414116177,0.000941619585687,236.0,296.0,42.0,2.2147779161e-06,-1.34429631953e-05,-4.56971717238e-06,1.0,Two-dimensional space,Plane (geometry)
37,128.0,184.0,148.0,642.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0555413578669,0.0,1.0,0.0,0.399902937134,0.0675675675676,0.0155763239875,0.506317317862,0.7035562948,0.174278123641,0.7,6.24553027862,1.28598506988,0.571105504135,1.16951147628,0.839512354609,697.0,2545.0,0.0,0.0,0.0,0.0,117.0,341.0,18.0,-0.000360908241806,-2.26055287187e-05,-8.19502939639e-06,1.0,Dodecagon,Angle
38,45.0,110.0,613.0,144.0,3.0,2.0,8.0,0.0,0.0,0.0,-0.455738347043,0.0,0.0,0.0,0.225964272758,0.094616639478,0.402777777778,0.324673137108,0.87041936305,0.190496882364,0.75,8.07701053812,1.05611358523,1.14488635016,0.993483963537,1.48012552002,826.0,740.0,0.0,0.0,0.0,0.0,109.0,160.0,10.0,8.8603143438e-06,7.6744563657e-06,3.75752665496e-06,0.0,Vertex (geometry),Heptagon
39,21.0,184.0,111.0,642.0,1.0,1.0,3.0,0.0,1.0,0.0,0.212287712288,0.0,0.0,0.0,0.319775309456,0.189189189189,0.0327102803738,0.320215899957,0.936766348054,0.198950493314,0.875,7.2751496958,0.812953849755,0.571105504135,0.663025238143,0.75761520332,350.0,2545.0,2.0,0.0,0.00571428571429,0.0,57.0,341.0,12.0,-0.000397836524498,-2.79875529192e-05,-7.45107894338e-06,0.0,Chord (geometry),Angle
40,230.0,53.0,681.0,247.0,1.0,2.0,3.0,0.0,0.0,0.0,-0.0752765752766,0.0,0.0,0.0,0.315538367128,0.0440528634361,0.121457489879,0.37900698185,0.999131475626,0.17088683629,0.727272727273,6.77299250197,1.16557226142,1.07257284415,1.12681957061,1.11420521695,2156.0,819.0,0.0,0.0,0.0,0.0,448.0,120.0,7.0,0.00010908910915,3.56835369492e-05,3.25309267807e-06,0.0,Symmetry,Parallelogram
41,59.0,160.0,534.0,490.0,4.0,2.0,10.0,0.0,0.0,0.0,-0.0134751026424,0.0,0.0,0.0,0.328141977264,0.0486891385768,0.0530612244898,0.442664034049,0.831555064483,0.140779399833,0.7,6.18804107104,0.647712426144,0.574789784341,0.533527718067,0.708537792588,934.0,1704.0,3.0,0.0,0.00321199143469,0.0,146.0,204.0,24.0,4.27031472432e-05,-1.65648793124e-05,-2.57650278648e-06,0.0,Cylinder (geometry),Perpendicular
42,114.0,363.0,408.0,3440.0,2.0,1.0,13.0,0.0,2.0,4.0,0.171141901577,0.0,1.0,0.0,0.448332433814,0.125,0.0148255813953,0.468130588531,0.715236915164,0.102983900734,0.571428571429,5.18207747103,0.0687543648235,0.413534915182,0.210357826011,0.290854494956,1811.0,3650.0,4.0,0.0,0.00220872446162,0.0,219.0,665.0,40.0,0.000295600384003,-0.000209150936446,-8.8206244035e-06,1.0,Coordinate system,Geometry
43,184.0,76.0,824.0,126.0,5.0,1.0,22.0,0.0,1.0,1.0,-0.247876447876,0.0,0.0,0.0,0.372956927452,0.0194174757282,0.126984126984,0.33654834846,0.955336019152,0.142772968277,0.727272727273,6.62688204846,0.395826421036,1.31423857196,1.68080190824,1.94899685515,2354.0,2083.0,0.0,11.0,0.0,0.00528084493519,264.0,227.0,44.0,8.01240269101e-05,4.45301536346e-05,8.00022791814e-06,0.0,Circle,Bisection
44,238.0,149.0,766.0,691.0,2.0,3.0,66.0,1.0,1.0,0.0,-0.12041058034,1.0,0.0,0.0,0.276489949423,0.0861618798956,0.095513748191,0.455669944803,0.582570844805,0.15683388409,0.7,6.4150785116,0.895357258755,1.28633266366,1.90113384191,1.29736111121,1704.0,1021.0,0.0,3.0,0.0,0.00293829578844,254.0,152.0,30.0,1.08826134991e-05,-0.00027175120115,2.7110907863e-06,0.0,Polygon,Octagon
45,160.0,114.0,490.0,408.0,2.0,2.0,8.0,0.0,0.0,1.0,-0.00372670807453,0.0,0.0,0.0,0.351736963258,0.0367346938776,0.0441176470588,0.449611723423,0.819280679068,0.136041955691,0.666666666667,6.08944495547,0.574789784341,0.0687543648235,0.516944269416,0.203359568813,1704.0,1811.0,1.0,2.0,0.000586854460094,0.00110436223081,204.0,219.0,31.0,-0.000382868387595,2.80735347559e-05,-8.97277620342e-06,0.0,Perpendicular,Coordinate system
46,75.0,60.0,73.0,77.0,3.0,2.0,15.0,0.0,3.0,2.0,0.0793787748059,0.0,0.0,0.0,0.175081880446,0.150684931507,0.142857142857,0.19992657899,0.927931934349,0.182667467205,0.764705882353,9.16837617288,0.95049374632,1.1819710039,1.21164766103,1.0056136008,1251.0,1949.0,1.0,2.0,0.000799360511591,0.00102616726526,153.0,180.0,39.0,-4.44155884983e-05,-2.1689535743e-07,-1.15427969352e-07,0.0,Midpoint,Altitude (triangle)
47,181.0,98.0,293.0,160.0,2.0,2.0,6.0,0.0,0.0,0.0,0.00727050727051,0.0,0.0,0.0,0.376435070051,0.0204778156997,0.0375,0.408111870289,1.0,0.323190552543,0.588235294118,6.44115880806,0.173039587189,0.99301475556,0.733537040763,0.679343663446,1133.0,791.0,0.0,1.0,0.0,0.00126422250316,170.0,119.0,8.0,-5.26428478196e-05,8.61319950834e-06,3.51714083638e-06,0.0,Point (geometry),Star polygon
48,197.0,125.0,286.0,210.0,3.0,6.0,16.0,0.0,0.0,0.0,0.0738025415445,0.0,0.0,0.0,0.269601348647,0.0664335664336,0.0904761904762,0.394405722618,0.9923335863,0.191100136576,0.3125,7.34608540071,0.359998907604,1.47876878284,1.86750036047,2.95569124196,3606.0,1579.0,0.0,0.0,0.0,0.0,374.0,215.0,20.0,6.1694951172e-06,-1.0307087603e-06,1.58375833502e-06,0.0,Line (geometry),Pyramid (geometry)
49,42.0,49.0,333.0,157.0,3.0,2.0,5.0,0.0,0.0,0.0,-0.0167441860465,0.0,0.0,0.0,0.338750293405,0.03003003003,0.0636942675159,0.319234132767,0.995768736832,0.195539478513,0.722222222222,6.84294256075,0.912538789746,0.790646945839,1.55900246122,1.68146084616,451.0,1547.0,0.0,0.0,0.0,0.0,67.0,168.0,10.0,5.95210070183e-05,-2.10592249552e-06,3.1448962413e-07,0.0,Edge (geometry),Right triangle
50,76.0,232.0,126.0,1113.0,1.0,3.0,27.0,0.0,3.0,2.0,0.337662337662,0.0,0.0,0.0,0.324673051782,0.285714285714,0.0323450134771,0.368187985908,0.968439565927,0.163647148172,0.769230769231,7.13716844331,1.31423857196,0.718236838791,1.34322192742,1.61140109168,2083.0,7022.0,36.0,0.0,0.0172827652424,0.0,227.0,685.0,77.0,-8.55868048229e-05,-4.46826748668e-05,-6.07201007088e-06,0.0,Bisection,Triangle
51,53.0,184.0,247.0,642.0,2.0,1.0,12.0,0.0,2.0,1.0,0.230362230362,0.0,0.0,0.0,0.280506173749,0.161943319838,0.0623052959502,0.333349406719,0.852588789449,0.113378430681,0.7,7.11964857688,1.07257284415,0.571105504135,0.866602019171,0.886479213488,819.0,2545.0,0.0,0.0,0.0,0.0,120.0,341.0,23.0,-0.00039692841637,-8.5573709165e-06,-6.63765417859e-06,1.0,Parallelogram,Angle
52,181.0,189.0,293.0,822.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0405436668595,0.0,0.0,0.0,0.418803272999,0.0477815699659,0.0170316301703,0.497650772193,1.0,0.321263149175,0.75,5.65189008862,0.173039587189,1.25303020535,1.08488659627,0.898385318594,1133.0,1428.0,0.0,5.0,0.0,0.00350140056022,170.0,194.0,13.0,-5.57163418092e-05,-6.17953098075e-05,-6.9088787698e-07,0.0,Point (geometry),Hexagon
53,128.0,336.0,148.0,788.0,2.0,1.0,26.0,0.0,1.0,0.0,0.0346760797342,0.0,0.0,0.0,0.374431595307,0.108108108108,0.0203045685279,0.28115025534,0.871861473904,0.162982908573,0.692307692308,6.5106241217,1.28598506988,1.14905818067,1.62422516693,1.55817342411,697.0,4748.0,0.0,0.0,0.0,0.0,117.0,675.0,19.0,-5.73533397936e-05,-7.3737560943e-06,-2.75989433423e-06,0.0,Dodecagon,Polyhedron
54,100.0,184.0,141.0,642.0,3.0,1.0,13.0,0.0,1.0,0.0,0.133952254642,0.0,0.0,0.0,0.299578043778,0.198581560284,0.0436137071651,0.383641495271,0.954430193634,0.118226010254,0.866666666667,7.32360207919,1.38657366901,0.571105504135,1.49279130092,1.1598341057,1326.0,2545.0,5.0,0.0,0.00377073906486,0.0,166.0,341.0,26.0,-0.000333566720005,-2.8687805003e-05,-7.73913357158e-06,1.0,Kite (geometry),Angle
55,64.0,30.0,311.0,177.0,2.0,1.0,4.0,0.0,0.0,2.0,-0.261042183623,0.0,0.0,0.0,0.326721050417,0.0353697749196,0.0621468926554,0.350467681885,0.891263928518,0.120376795433,0.764705882353,6.88669839113,0.206946689029,0.477703774001,0.264539335972,0.474079443189,338.0,641.0,0.0,3.0,0.0,0.00468018720749,51.0,92.0,6.0,3.05138902108e-06,2.42215972145e-05,3.44112756943e-06,0.0,Circumference,Arc (geometry)
56,197.0,21.0,286.0,144.0,3.0,2.0,5.0,0.0,2.0,0.0,-0.010101010101,0.0,0.0,0.0,0.355544386582,0.0244755244755,0.0486111111111,0.257444918156,0.973969695872,0.137948844889,0.666666666667,6.72485080174,0.359998907604,0.455065434445,0.380180632211,0.490620619074,3606.0,173.0,0.0,1.0,0.0,0.00578034682081,374.0,19.0,6.0,5.40441473041e-05,7.73693930462e-06,1.90107846887e-06,0.0,Line (geometry),Convex polygon
57,21.0,363.0,144.0,3440.0,2.0,1.0,4.0,0.0,0.0,0.0,0.183316683317,0.0,0.0,0.0,0.384869991192,0.430555555556,0.018023255814,0.40966963768,0.996930212859,0.206219143077,0.8,6.41884009818,0.455065434445,0.413534915182,0.477922486077,0.391265364241,173.0,3650.0,0.0,0.0,0.0,0.0,19.0,665.0,3.0,-9.76245406722e-05,-0.000227081925701,-2.4064293641e-05,1.0,Convex polygon,Geometry
