,Unnamed: 0,topic_a,topic_b,relation,refd_equal,refd_tfidf
27,27,Algebra,Number,1,-0.13419117647058826,-0.0549693031691085
28,28,Sine wave,Mathematics,1,0.6041666666666666,0.898264023842383
29,29,Circle,Geometry,1,0.07500000000000001,0.0036056477826214572
30,30,Piecewise,Inverse function,0,0.38235294117647056,-0.016751564147311413
31,31,Multiplication,Common logarithm,0,-0.5428571428571428,-0.1252574507534029
32,32,Empty sum,Arithmetic,1,0.1310344827586207,-0.0262994227388725
33,33,Number,Empty sum,0,-0.37058823529411766,-0.011454869503125995
34,34,Linear equation,Equation,1,-0.051666666666666666,-0.06685028668690424
35,35,Solution of triangles,Point (geometry),1,0.09937888198757763,0.0
36,36,Synthetic division,Polynomial long division,1,0.3333333333333333,0.17595917507127012
37,37,Inequality (mathematics),Mathematics,1,0.47368421052631576,0.0
38,38,Arithmetic,Factorization,0,-0.06896551724137931,0.041445120841422
39,39,Function (mathematics),Exponential growth,0,-0.3411764705882353,-0.8394886009770739
40,40,Algebraic expression,Distributive property,0,0.01568627450980392,0.640704757826124
41,41,Square (algebra),Algebraic expression,0,0.0034482758620689585,0.0
42,42,Line–line intersection,Point (geometry),1,0.2857142857142857,0.0
43,43,Inequality (mathematics),Equality (mathematics),1,0.03383458646616541,0.0
44,44,Rational number,Nth root,0,-0.31884057971014496,-0.001389982561800479
45,45,Parametric equation,Equation,1,-0.00888888888888889,-0.08511788402361879
46,46,Prime number,Zero of a function,0,-0.05706521739130435,0.46390211423375816
47,47,Homogeneous polynomial,Addition,1,0.3333333333333333,-0.005702031876186122
48,48,Limit of a function,Function (mathematics),1,0.37254901960784315,1.0
49,49,Constant function,Linear function,0,-0.20952380952380956,-0.47650590812459187
50,50,Law of sines,Line segment,1,-0.006465517241379309,0.0368671615039446
51,51,Minor (linear algebra),Square matrix,1,-0.1948717948717949,0.0
52,52,Coordinate system,Geometry,1,0.3833333333333333,0.18993052243746317
53,53,Number,Quadrant (plane geometry),0,-0.47058823529411764,-0.9834622325079878
54,54,Sine,Mathematics,1,0.5279605263157895,0.488218786851904
55,55,Periodic function,Simple harmonic motion,0,-0.020202020202020193,-0.7740088188314502
56,56,Arithmetic,Subtraction,0,0.2505747126436782,0.2098256421466344
57,57,Associative property,Multiplication,0,0.5285714285714285,0.6689576189760302
58,58,Limit of a sequence,Mathematics,1,0.5145833333333333,0.7851963636269214
59,59,Focus (geometry),Circle,0,0.6944444444444444,0.0
60,60,Exponentiation,Arithmetic,1,-0.3646990064289889,-0.22677114985009522
61,61,Perpendicular,Coordinate system,0,-0.21250000000000002,-0.3143999626415398
62,62,Function (mathematics),Periodic function,0,-0.22638146167557932,-0.8933726654968126
63,63,Quadratic formula,Arithmetic,1,-0.06896551724137931,-0.015659985123138258
64,64,Solution of triangles,Triangle,1,0.5279503105590062,0.0852608578765448
65,65,Addition,Rational number,0,-0.04561403508771933,-0.13897942206304942
66,66,Exponentiation,Quadratic equation,0,-0.16790254237288135,-0.31790897174741234
67,67,Rational root theorem,Equation,1,0.2327272727272727,-0.00012344354560588078
68,68,Secant line,Asymptote,0,-0.1090909090909091,0.009325731413375685
69,69,Polynomial long division,Multiplication,1,0.27619047619047615,0.008676563796619685
70,70,Law of sines,Sine,1,0.34210526315789475,0.5633285649220328
71,71,Addition,Negative number,0,-0.5087719298245614,-0.5292133728786302
72,72,Constant function,Even and odd functions,0,-0.2,0.6828186139034494
73,73,Set (mathematics),Number,0,-0.09926470588235292,-0.3963977800890743
74,74,Division (mathematics),Partial fraction decomposition,0,-0.23076923076923078,0.0
75,75,Geometry,Circular sector,0,-0.2333333333333333,-0.2855711338191844
76,76,Linear equation,Quadratic equation,0,0.13541666666666669,-0.4181502210894903
77,77,Scalar (mathematics),Vector (mathematics and physics),1,-0.055555555555555525,0.0
78,78,Mathematics,Degree of a polynomial,0,-0.6041666666666666,-0.7370592475628335
79,79,Multiplication,Rational number,0,-0.14285714285714285,-0.1254051132514591
80,80,Line (geometry),Radius,0,-0.3,0.32047046245644284
81,81,Linear equation,Mathematics,1,0.47916666666666663,0.6616591957101363
82,82,Orientation (geometry),Mathematics,1,0.59375,0.9860232444111868
83,83,Mathematics,Continuous function,0,-0.5055147058823529,-0.6779728748731115
84,84,Logarithm,Slope,0,0.04861111111111112,0.12670029203427838
85,85,Perpendicular,Angle,1,0.3090277777777778,0.339524555132291
86,86,Algebra,Mathematics,1,0.28125,0.42061191311795615
87,87,Scientific notation,Real number,0,0.8083333333333333,0.9212298593702388
88,88,Real line,Geometry,1,0.3416666666666667,0.3839090134871072
89,89,Mathematics,Polygon,0,-0.25961538461538464,-0.08341715724270679
90,90,Position (vector),Vector (mathematics and physics),1,0.024561403508771923,0.0
91,91,Floor and ceiling functions,Division (mathematics),0,0.5714285714285714,0.0
92,92,Binomial,Minor (linear algebra),0,0.0,0.0
93,93,Right triangle,Polygon,1,0.3006993006993007,-0.34189478281184416
94,94,Mathematics,Sine wave,0,-0.6041666666666666,-0.898264023842383
95,95,Binomial coefficient,Multiplication,1,0.4380952380952381,0.07835429323497438
96,96,Sine,Law of sines,0,-0.34210526315789475,-0.5633285649220328
97,97,Multiplicative inverse,Multiplication,1,0.09068322981366461,0.5593499347536233
98,98,Scalar multiplication,Scalar (mathematics),1,-0.1428571428571428,0.0
99,99,Polynomial,Circle,0,-0.006410256410256401,-0.12079022983053317
100,100,Function (mathematics),Nth root,0,-0.25404944586530265,-0.14495306905699235
101,101,Addition,Commutative property,0,-0.3612440191387559,-0.688395226316165
102,102,Division (mathematics),Multiplication,0,0.16571428571428581,0.07385202857966267
103,103,Addition,Binary logarithm,0,-0.518796992481203,-0.022724267894567135
104,104,Arithmetic,Algebraic expression,0,-0.23103448275862068,-0.7564634431694077
105,105,Conic section,Mathematics,1,0.45474137931034486,0.6171755138615498
106,106,Arithmetic,Homogeneous polynomial,0,-0.2222222222222222,0.013267680336891173
107,107,Addition,Linear inequality,0,-0.6666666666666666,-0.9623574392697367
108,108,Trigonometric functions,Inverse trigonometric functions,0,-0.30429732868757264,-0.5297036618368836
109,109,Arithmetic,Exponentiation,0,0.3646990064289889,0.22677114985009522
110,110,Coordinate system,Complex number,0,0.2156862745098039,0.38847422501237994
111,111,Secant line,Curve,1,0.40259740259740256,0.7077377604709993
112,112,Right angle,Geometry,1,0.18863636363636366,0.6053463421532297
113,113,Unit circle,Nth root,0,0.10054347826086957,-0.5746294164600183
114,114,Polygon,Law of sines,0,-0.11057692307692307,0.054237274674569486
115,115,Triangular matrix,Mathematics,1,0.4,0.9415357761082688
116,116,Force,Mathematics,0,0.275,0.05024241668013017
117,117,Polygon,Right triangle,0,-0.3006993006993007,0.34189478281184416
118,118,Function (mathematics),Image (mathematics),0,-0.3297682709447415,0.27941176470588236
119,119,Geometry,Vector (mathematics and physics),0,-0.3083333333333333,-0.29094274238261836
120,120,Analytic geometry,Cartesian coordinate system,1,-0.017021276595744705,0.09358113878646562
121,121,Vector (mathematics and physics),Euclidean vector,0,0.451063829787234,0.7729790233185297
122,122,Quadratic equation,Quadratic formula,0,-0.42361111111111116,-0.07006221768798371
123,123,Union (set theory),Empty set,0,0.11688311688311687,0.37731773939799096
124,124,Binomial,Binomial theorem,0,0.375,0.2977895775929937
125,125,Multiplicative inverse,Mathematics,1,0.2527173913043478,0.6530584323403518
126,126,Complex number,Zero of a function,0,-0.5269607843137255,-0.8799094194960985
127,127,System of linear equations,Mathematics,1,0.5144230769230769,0.6779360996879528
128,128,Vector space,Scalar (mathematics),0,-0.5833333333333334,0.0
129,129,Natural logarithm,Arithmetic,1,-0.20689655172413793,-0.049124168928091044
130,130,Right triangle,Line (geometry),1,0.10649350649350653,0.16466964803170825
131,131,Linear equation,Cartesian coordinate system,0,0.008333333333333331,0.24520996520951416
132,132,Exponentiation,Multiplicative inverse,0,0.07074428887251291,0.10076067779383985
133,133,Spherical law of cosines,Geometry,1,0.575,-0.0005534442090270597
134,134,Mathematics,Common logarithm,0,-0.56875,-0.8657905464014645
135,135,Multiplication,Binomial,0,-0.3125,-0.07953792048580056
136,136,Logarithm,Mathematics,1,0.5104166666666666,0.5762637462187368
137,137,Equation,Degree of a polynomial,0,-0.002857142857142836,0.2182545983253874
138,138,Eccentricity (mathematics),Line (geometry),1,0.05079365079365078,0.0
139,139,Geometry,System of linear equations,0,-0.15576923076923077,-0.015007324304596004
140,140,Equation,Equality (mathematics),1,-0.06285714285714285,0.0
141,141,Associative property,Commutative property,0,0.31363636363636366,-0.2684806832961756
142,142,Exponential growth,Number,1,0.1411764705882353,0.8028514802102527
143,143,Number,Degree of a polynomial,0,0.0812324929971989,-0.16957019397508885
144,144,Homogeneous polynomial,Mathematics,1,0.8576388888888888,0.9226864341929151
145,145,Unit circle,Integer,0,0.27960526315789475,0.4078687819654657
146,146,Geometry,Cylinder (geometry),0,-0.12857142857142856,-0.14129674179103652
147,147,Geometry,Polar coordinate system,0,-0.23125,-0.37564526435314577
148,148,Line (geometry),Real line,0,-0.37142857142857144,-0.4192431172114667
149,149,Negative number,Division (mathematics),0,0.41111111111111115,0.626443248484695
150,150,Synthetic division,Degree of a polynomial,1,0.6190476190476191,0.09338280066602853
151,151,Main diagonal,Elementary matrix,0,-0.5,0.061492056927081505
152,152,Linear inequality,Calculus,1,0.3333333333333333,0.03169461379491838
153,153,Injective function,Function (mathematics),1,0.7294117647058824,0.9908362398660969
154,154,Number,Scalar multiplication,0,-0.149859943977591,-0.017875283245371715
155,155,Geometry,Point (geometry),0,-0.28369565217391307,0.4194849005686674
156,156,Exponentiation,Real number,0,0.4716101694915254,0.36766458893235227
157,157,Integer,Multiplicative inverse,0,0.02974828375286037,-0.4849891258533914
158,158,Geometry,Pythagorean theorem,0,-0.17500000000000004,-0.19784524587113206
159,159,Arithmetic,Division (mathematics),0,0.4951724137931034,0.3442187614946479
160,160,Mathematics,Mereology,0,-0.5401785714285714,-0.9597425508837117
161,161,Parity (mathematics),Even and odd functions,0,-0.04,-0.5495978552278821
162,162,Set (mathematics),Real number,0,0.325,-0.31519952219833414
163,163,Geometric series,Geometry,0,0.2,0.014867587817967888
164,164,Mathematics,Cross product,0,-0.4402173913043478,-0.777236160831104
165,165,Solution of triangles,Line (geometry),1,0.11428571428571428,0.0
166,166,Exponentiation,Imaginary number,0,-0.4646892655367232,0.10588825792608819
167,167,Series (mathematics),Calculus,1,0.04004329004329005,0.1718993104011734
168,168,Line (geometry),Ellipse,0,0.16190476190476194,0.32196652582284074
169,169,Empty sum,Addition,1,0.7473684210526317,-0.021845375918881346
170,170,Dot product,Arithmetic,1,0.00912778904665315,-0.06329167958776204
171,171,Equation,Quadratic formula,0,-0.1733333333333333,-0.16356288425833773
172,172,Algebraic expression,Square root,1,0.26296296296296295,0.6190807737911663
173,173,Quadratic formula,Polynomial,1,0.6987179487179488,0.6975896923140504
174,174,Origin (mathematics),Geometry,1,0.35000000000000003,0.0
175,175,Union (set theory),Natural number,0,0.5476190476190477,0.9100110847965437
176,176,Multiplication,Function (mathematics),0,-0.03697478991596642,0.305222366813007
177,177,Addition,Polynomial long division,0,-0.3070175438596491,-0.004926784665456284
178,178,Addition,Mathematics,1,0.2203947368421053,0.4482628958055582
179,179,Mathematics,Algebraic equation,0,-0.5729166666666666,-0.8806961801624867
180,180,Matrix (mathematics),Triangular matrix,0,-0.609090909090909,-0.41856481137940604
181,181,Logarithm,Number,1,0.023284313725490197,-0.0882627086138889
182,182,Circle,Analytic geometry,0,-0.021867612293144212,-0.23750999587001242
183,183,Polynomial,Number,1,-0.2194570135746606,-0.22736179064253942
184,184,Exponential function,Mathematics,1,0.47690217391304346,0.6331781209378561
185,185,Range (mathematics),Graph of a function,0,0.2857142857142857,0.0
186,186,Real number,Nth root,0,-0.7630434782608695,-0.6097061716688719
187,187,Even and odd functions,Mathematics,1,0.68875,0.9649748200447072
188,188,Trigonometry,Geometry,1,0.2730769230769231,0.17281419849427387
189,189,Number,Integer,0,0.13777089783281737,0.17526982675961272
190,190,Point (geometry),Radius,0,-0.2391304347826087,-0.10233197273446551
191,191,Quadratic formula,Equation,1,0.1733333333333333,0.16356288425833773
192,192,Focus (geometry),Ellipse,0,0.38095238095238093,0.0
193,193,Polynomial,Function (mathematics),0,0.12858220211161386,0.07310919044931918
194,194,Coordinate system,Real number,0,0.3666666666666667,0.4231050989854384
195,195,System of linear equations,Equality (mathematics),1,0.005494505494505503,0.0
196,196,Mathematics,Inverse trigonometric functions,0,-0.6845238095238095,-0.9249713842742511
197,197,Plane curve,Geometry,1,0.2333333333333333,-0.12112024857964006
198,198,Line (geometry),Transformation (function),0,-0.08571428571428572,0.0
199,199,Function composition,Even and odd functions,0,-0.16,-0.5495978552278821
200,200,Base (exponentiation),Arithmetic,1,0.29885057471264365,0.0
201,201,Binomial,Arithmetic,1,0.125,0.03095468597198093
202,202,Mathematics,Empty sum,0,-0.56875,-0.9798958410864466
203,203,Associative property,Function (mathematics),0,0.29117647058823526,0.8426700747722231
204,204,Scalar (mathematics),Vector space,1,0.5833333333333334,0.0
205,205,Circle,Quadratic equation,0,-0.045138888888888895,-0.43352037052200043
206,206,Partial fraction decomposition,Multiplication,1,0.46153846153846156,-0.0009329525144765101
207,207,Function (mathematics),Equation solving,0,-0.39215686274509803,-0.8854688001041165
208,208,Universal quantification,Existential quantification,0,0.0,0.15643965418205485
209,209,Square root,Set (mathematics),0,0.13194444444444442,0.37357321512733044
210,210,Addition,Multiplication,0,0.007518796992481258,-0.0557831678501165
211,211,Descartes' rule of signs,Rational root theorem,0,0.0,0.31587342800416385
212,212,Arithmetic,Common logarithm,0,-0.1310344827586207,0.025085571573302174
213,213,Rectangle,Mathematics,1,0.0982142857142857,0.13220327138315996
214,214,Perpendicular,Focus (geometry),0,-0.17708333333333331,0.0
215,215,Triangular matrix,Matrix (mathematics),1,0.609090909090909,0.41856481137940604
216,216,Exponentiation,Algebraic expression,0,-0.4322033898305085,-0.7116627201373777
217,217,Inverse trigonometric functions,Trigonometry,1,0.16849816849816845,0.2655047171016939
218,218,Integer,Binomial coefficient,0,-0.4807017543859649,-0.8689858127989807
219,219,Open set,Real number,0,0.6173076923076923,0.837834886150347
220,220,Set (mathematics),Real line,0,-0.475,-0.5953908375103252
221,221,Secant line,Slope,0,0.015151515151515166,0.1919234088470625
222,222,Number,Quadratic formula,0,0.06535947712418302,-0.005300638245723882
223,223,Trigonometric functions,Trigonometric substitution,0,-0.1846689895470383,-0.5452682668825585
224,224,Unit circle,Complex number,0,0.5073529411764706,0.5204530541025162
225,225,Law of sines,Perpendicular,0,0.15625,-0.016669254839445185
226,226,Polynomial long division,Degree of a polynomial,1,-0.21428571428571427,-0.05284865834042496
227,227,Logarithm,E (mathematical constant),0,-0.013888888888888867,-0.30120380217157966
228,228,Geometry,Line–line intersection,0,-0.5714285714285714,0.0
229,229,Mathematics,Simultaneous equations,0,-0.5,-0.2966908026268586
230,230,Cylinder (geometry),Mathematics,1,0.34375,-0.050654540976655275
231,231,Commutative property,Subtraction,0,0.2545454545454545,0.6378824016576679
232,232,Determinant,Minor (linear algebra),0,-0.3555555555555556,0.0
233,233,Inverse trigonometric functions,Geometry,1,0.2107142857142857,0.7155556581810708
234,234,Circle,Real line,0,-0.23888888888888887,-0.34439417167059716
235,235,Number,Exponentiation,0,0.2333000997008973,0.0420288641810358
236,236,Secant line,Derivative,0,0.24598930481283424,0.6221691688134015
237,237,Linear equation,Geometry,1,0.07500000000000001,-0.0329966596295867
238,238,Multiplication,Linear inequality,0,-0.6666666666666666,-0.963882618510158
239,239,Amplitude,Sine wave,0,-0.1111111111111111,0.1606835094123773
240,240,Point (geometry),Geometry,1,0.28369565217391307,-0.4194849005686674
241,241,Polynomial,Mathematics,1,0.4423076923076923,0.3732714610233566
242,242,Descartes' rule of signs,Addition,1,0.8,-0.000659829316777985
243,243,Scalar multiplication,Number,1,0.149859943977591,0.017875283245371715
244,244,Interval (mathematics),Real number,0,0.49166666666666664,0.546407459626774
245,245,Real line,Rational number,1,0.33333333333333337,0.44442465685093624
246,246,Common logarithm,Mathematics,1,0.56875,0.8657905464014645
247,247,Curve,Cone,0,-0.47368421052631576,-0.06950515933081264
248,248,Natural logarithm,Inequality (mathematics),0,-0.15789473684210525,0.0
249,249,Addition,Number,1,-0.1284829721362229,-0.11874368439941954
250,250,Spherical law of cosines,Mathematics,1,0.76875,0.0035653263505232378
251,251,Law of sines,Point (geometry),1,0.08152173913043478,0.0
252,252,Binary logarithm,Number,1,0.42857142857142855,-0.017190348979909245
253,253,Exponentiation,Fundamental theorem of algebra,0,-0.23163841807909602,-0.12733302601871846
254,254,Perpendicular,Parallel (geometry),0,-0.40625,0.0
255,255,Euclidean vector,Geometry,0,0.29308510638297874,0.5907096563542533
256,256,Equality (mathematics),System of linear equations,0,-0.005494505494505503,0.0
257,257,Square matrix,Elementary matrix,0,-0.5096153846153846,0.11392975535766597
258,258,Number,Matrix multiplication,0,-0.18670076726342713,-0.001162886069450364
259,259,Square root,Algebraic expression,0,-0.26296296296296295,-0.6190807737911663
260,260,Limit of a function,Calculus,1,0.19429590017825316,0.6087087742372468
261,261,Logarithm,Scientific notation,0,-0.5833333333333333,0.08696659510773791
262,262,Force,Work (physics),0,-0.27878787878787875,0.0
263,263,Cartesian coordinate system,Angle,1,-0.15555555555555556,-0.24254396631789454
264,264,Common logarithm,Base (exponentiation),1,0.1777777777777778,0.0
265,265,Mathematics,Complex plane,0,-0.31875,-0.5565807905084034
266,266,Mathematics,Angle,0,-0.25,-0.26845126743259007
267,267,Determinant,Main diagonal,0,-0.8148148148148149,0.31651083094187665
268,268,Addition,Sum,0,-0.5769230769230769,-0.3091411667764501
269,269,Geometry,Trigonometry,0,-0.2730769230769231,-0.17281419849427387
270,270,Matrix (mathematics),Vector field,0,-0.35584415584415585,-0.0157401052015046
271,271,Equation,Parametric equation,0,0.00888888888888889,0.08511788402361879
272,272,Complex number,Number,1,-0.5686274509803921,-0.19258852232819257
273,273,Binomial,Binomial coefficient,0,0.0625,0.5908366630397491
274,274,Set (mathematics),Commutative property,0,-0.4204545454545454,-0.8349882909845829
275,275,Quadratic function,Graph of a function,0,0.2962962962962963,0.7406992060949424
276,276,Mathematics,Analytic geometry,0,-0.35704787234042556,-0.5855398620905305
277,277,Integer,Binomial,0,-0.5,-0.8121640649262274
278,278,Number,Algebra,0,0.13419117647058826,0.0549693031691085
279,279,Degree (angle),Minute and second of arc,0,-0.5,0.24840510366826163
280,280,Geometry,Trigonometric tables,0,-0.3867647058823529,-0.14400270117143985
281,281,Geometry,Mathematics,1,0.13749999999999996,0.22584378348299938
282,282,Image (mathematics),Vector field,0,-0.05194805194805194,0.979401846606679
283,283,Angle,Right angle,0,-0.6515151515151516,-0.5927783209354014
284,284,Circle,Eccentricity (mathematics),0,-0.3333333333333333,0.0
285,285,Degree of a polynomial,Polynomial,1,0.21611721611721613,0.3788295553558899
286,286,Position (vector),Euclidean vector,1,0.3986562150055991,0.0
287,287,Mathematics,Even and odd functions,0,-0.68875,-0.9649748200447072
288,288,Monotonic function,Mathematics,1,0.8465909090909091,0.9416588421447679
289,289,Mathematics,Real line,0,-0.5770833333333333,-0.8386751303691125
290,290,Periodic function,Mathematics,1,0.5113636363636364,0.9459545084886319
291,291,Mathematics,Line segment,0,-0.2952586206896552,-0.03733806393712838
292,292,Exponential growth,Function (mathematics),1,0.3411764705882353,0.8394886009770739
293,293,Range (mathematics),Mathematics,1,0.7142857142857143,0.0
294,294,Multiplication,Synthetic division,0,-0.6095238095238095,0.00979379025015705
295,295,Algebraic operation,Algebra,1,0.28532608695652173,0.7734937944818794
296,296,Polar coordinate system,Geometry,1,0.23125,0.37564526435314577
297,297,Function (mathematics),Domain of a function,0,-0.2745098039215686,0.12845291956745453
298,298,Mathematics,Binomial coefficient,0,-0.6,-0.641704296282228
299,299,Number,Cartesian coordinate system,0,-0.13294117647058826,-0.1331720256562072
300,300,Basis (linear algebra),Mathematics,1,0.5896739130434783,0.926735422254972
301,301,Mathematics,Rectangle,0,-0.0982142857142857,-0.13220327138315996
302,302,Equation,Inequality (mathematics),0,-0.032631578947368414,0.0
303,303,Polynomial,Equation,0,-0.2646153846153846,-0.2525742281211164
304,304,Equation solving,Number,1,0.20588235294117646,0.4694040818915934
305,305,Addition,Integer,0,-0.13157894736842107,0.0534531116125026
306,306,Triangle,Point (geometry),1,-0.3043478260869565,-0.8694693408759155
307,307,Addition,Binomial theorem,0,-0.17105263157894737,-0.06459146798711893
308,308,Mathematics,Product (mathematics),0,-0.5426136363636364,-0.6661130067150051
309,309,Polynomial long division,Polynomial,1,0.49358974358974356,0.5301113769344438
310,310,Polygon,Solution of triangles,0,-0.06593406593406592,-0.10905058418750498
311,311,Vector field,Real number,0,0.5464285714285714,0.9433784852870043
312,312,Addition,Rational root theorem,0,-0.45454545454545453,0.0027641110726764726
313,313,Complex number,Multiplicative inverse,0,-0.5038363171355498,-0.3994839021614344
314,314,Linear inequality,Mathematics,1,0.6666666666666666,0.03230951884856987
315,315,Natural number,Set-builder notation,0,-0.5888888888888888,-0.6567299246717256
316,316,Fundamental theorem of algebra,Mathematics,1,0.65625,0.34630576387350576
317,317,Natural logarithm,Common logarithm,0,-0.2235294117647059,-0.373113423183947
318,318,Scientific notation,Base (exponentiation),0,-0.1388888888888889,0.0
319,319,Logarithm,Sine,0,0.09320175438596492,0.10471081414046618
320,320,Circle,Circular motion,0,-0.14285714285714285,-0.6371915141981692
321,321,Mathematics,Geometric series,0,-0.7395833333333334,-0.8995482784114374
322,322,Real number,Complex conjugate,0,-0.657142857142857,-0.7940708186822251
323,323,Polynomial long division,Number,1,0.019607843137254888,-0.044766064718357035
324,324,Rational function,Real number,0,0.5113636363636364,0.7569738433638
325,325,Solution of triangles,Angle,1,0.6587301587301587,0.16848754336202765
326,326,Trigonometry,Sine,0,0.13360323886639675,0.15252074639782404
327,327,Cone,Mathematics,1,0.41118421052631576,0.2870486483546888
328,328,Law of sines,Area,0,0.2,0.042999949468267656
329,329,Geometry,Radius,0,-0.3,-0.4314980933472067
330,330,Mathematics,Algebraic expression,0,-0.6708333333333333,-0.8773729024354903
331,331,Square (algebra),Square root,0,0.0881226053639847,0.0
332,332,Algebraic equation,Number,1,0.30392156862745096,0.19305005054072333
333,333,Arithmetic,Formula,0,-0.5977011494252873,-0.07037076938914996
334,334,Equation,Linear inequality,0,-0.14666666666666667,0.005599608848231928
335,335,Perpendicular,Cone,0,-0.31743421052631576,-0.6070896759486439
336,336,Equality (mathematics),Algebraic equation,0,-0.07142857142857142,0.0
337,337,Base (exponentiation),Number,1,0.19281045751633985,0.0
338,338,Linear function,Analytic geometry,0,0.09361702127659575,0.33149202506689707
339,339,Mathematics,Synthetic division,0,-0.6354166666666666,-0.00379047671433648
340,340,Trigonometric substitution,Trigonometric functions,1,0.1846689895470383,0.5452682668825585
341,341,Nth root,Square root,0,0.21256038647342995,0.10521177052704211
342,342,Multiplication,Multiplicative inverse,0,-0.09068322981366461,-0.5593499347536233
343,343,Algebraic expression,Polynomial,1,0.3230769230769231,0.49549740176456203
344,344,Monomial,Change of variables,0,-0.09090909090909091,0.0
345,345,Line segment,Right triangle,0,0.15047021943573669,-0.38914214249190243
346,346,Multiplication,Binomial coefficient,0,-0.4380952380952381,-0.07835429323497438
347,347,Square matrix,Identity matrix,0,-0.28632478632478636,-0.13370743722835526
348,348,Sine,Cartesian coordinate system,0,-0.002105263157894749,0.26345490597286875
349,349,Rational number,Sine,0,-0.156140350877193,-0.18830009766860764
350,350,Identity matrix,Elementary matrix,0,-0.4027777777777778,-0.3844720865385828
351,351,Range (mathematics),Image (mathematics),0,0.5714285714285714,0.0
352,352,Radius,Line (geometry),1,0.3,-0.32047046245644284
353,353,Line (geometry),Equation,0,-0.1085714285714286,-0.04307077611700333
354,354,Mathematics,Base (exponentiation),0,-0.5555555555555556,0.0
355,355,Mathematics,Trigonometric substitution,0,-0.7008928571428571,-0.9124660366027335
356,356,Sine,Sine wave,0,-0.1695906432748538,-0.7356110118428778
357,357,Dot product,Multiplication,1,0.18235294117647055,-0.15118734457339955
358,358,Integer,Binomial theorem,0,-0.5,-0.8632844190479688
359,359,Linear function,Equation,0,0.19999999999999998,-0.0015685336496132074
360,360,Equality (mathematics),Linear equation,0,0.10119047619047619,0.0
361,361,Real line,Mathematics,1,0.5770833333333333,0.8386751303691125
362,362,Cross product,Number,1,0.0856777493606138,-0.030785757572130985
363,363,Asymptote,Polynomial long division,0,-0.26666666666666666,0.6577077138603662
364,364,Geometry,Pythagorean trigonometric identity,0,-0.2833333333333333,-0.07956673286631166
365,365,Geometric series,Calculus,1,0.4545454545454545,0.3573592493011314
366,366,Scalar multiplication,Multiplication,1,0.2952380952380953,0.3821920468372621
367,367,Circular motion,Geometry,1,0.4035714285714285,0.08729043195078567
368,368,Circular sector,Mathematics,1,0.6354166666666666,0.06477061425999645
369,369,Number,Extended real number line,0,-0.18067226890756302,-0.2048508911048835
370,370,Matrix ring,Number,1,0.5411764705882353,0.012203139405391639
371,371,Number,Factorization,0,-0.12880324543610547,-0.01280697440039745
372,372,Parametric equation,Mathematics,1,0.6041666666666666,0.8649651139419696
373,373,Angle,Analytic geometry,0,-0.06264775413711582,-0.22756163167807106
374,374,Calculus,Linear function,0,-0.3090909090909091,-0.31122198241856497
375,375,Maxima and minima,Real number,0,0.775,0.9784905719619138
376,376,Mathematics,Circle,0,-0.34375,-0.332885185846038
377,377,Addition,Binomial,0,-0.25,-0.07953792048580056
378,378,Quadratic formula,Quadratic equation,1,0.42361111111111116,0.07006221768798371
379,379,E (mathematical constant),Base (exponentiation),0,-0.2222222222222222,0.0
