,refd_val,output
143,0.0337314859054,0.0
144,0.0842835312096,0.0
145,-0.00650793650794,0.0
146,-0.207265042466,0.0
147,-0.0762644364795,0.0
148,0.308958891868,0.0
149,0.00631192074145,0.0
150,0.382725485914,1.0
151,-0.0274536719286,0.0
152,-0.0895287958115,0.0
153,-0.209734577276,0.0
154,0.00561797752809,0.0
155,0.201756472418,1.0
156,-0.0141557128413,0.0
157,-0.491208791209,0.0
158,-0.0959706959707,0.0
159,0.0722891566265,0.0
160,-0.142736486486,0.0
161,0.0607037656238,0.0
162,0.094501499871,0.0
163,-0.124285714286,0.0
164,0.0940603291529,1.0
165,-0.010878010878,0.0
166,-0.191462035906,0.0
167,0.296296296296,1.0
168,0.0399572649573,0.0
169,0.0698727757618,0.0
170,0.257373898058,0.0
171,-0.158971900583,0.0
172,0.0237357116739,1.0
173,-0.188245978204,0.0
174,-0.259523809524,0.0
175,-0.193242052066,0.0
176,-0.34507368239,0.0
177,0.0733498349835,0.0
178,0.253320802005,0.0
179,-0.0517974487824,0.0
180,0.0605547145179,0.0
181,0.0,0.0
182,-0.214919981939,0.0
183,0.0894260270897,0.0
184,0.0133538777607,0.0
185,-0.089602573415,0.0
186,-0.0585446823783,0.0
187,0.0491613820897,0.0
188,0.0171857619577,0.0
189,-0.250730140187,0.0
190,0.249473553821,0.0
191,0.171934397741,0.0
192,0.0442418567979,0.0
193,0.396418396418,1.0
194,0.208446338628,1.0
195,-0.110108497153,0.0
196,-0.229493087558,0.0
197,-0.0250519695112,0.0
198,0.190531776913,0.0
199,0.0539477168691,0.0
200,0.19041218638,0.0
201,-0.0128895729127,0.0
202,0.00352346211242,1.0
203,0.0718978647155,0.0
204,-0.0931165540541,1.0
205,0.0207744410079,0.0
206,-0.0677650925445,0.0
207,0.00987659308033,1.0
208,-0.0147096526086,0.0
209,0.066390215297,0.0
210,-0.00109001725861,0.0
211,0.227462415759,1.0
212,0.0378561758901,0.0
213,-0.401271452348,0.0
214,0.105406550826,0.0
215,0.123801951662,0.0
216,-0.048136336456,0.0
217,0.0694287943139,0.0
218,-0.0759352317141,0.0
219,-0.0947690217391,1.0
220,-0.174393777642,0.0
221,0.155163280094,0.0
222,0.197012802276,0.0
223,-0.154096310194,0.0
224,0.0100574712644,1.0
225,-0.15561996324,0.0
226,0.0414882162938,1.0
227,0.0199470079488,1.0
228,0.317460724525,0.0
229,-0.0222657441446,0.0
230,-0.0894165193231,0.0
231,-0.139064742129,0.0
232,0.0520669386182,0.0
233,-0.227462415759,0.0
234,0.0543010752688,0.0
235,-0.117118703769,1.0
236,-0.332672205843,0.0
237,-0.0432432432432,0.0
238,0.144568546208,1.0
239,-0.121834992888,0.0
240,0.128169809988,0.0
241,0.243779160187,1.0
242,-0.058562555457,0.0
243,-0.0142752215628,0.0
244,-0.0527777777778,0.0
245,-0.163444398739,0.0
246,-0.116208791209,0.0
247,-0.0869565217391,0.0
248,0.0264833799317,0.0
249,-0.010078878177,1.0
250,-0.253764753765,0.0
251,0.0377233070212,0.0
252,0.415057915058,1.0
253,-0.0130806590984,0.0
254,0.0295566502463,0.0
255,-0.0147783251232,0.0
256,0.0547074547075,1.0
257,-0.0333448713511,0.0
258,0.246791208379,1.0
259,0.0814102564103,0.0
260,-0.101956125886,0.0
261,-0.147578641414,0.0
262,-0.142857142857,0.0
263,-0.038280538407,0.0
264,0.0371993378128,0.0
265,0.00900900900901,0.0
266,0.093137254902,1.0
267,-0.0983164983165,0.0
268,0.0836925287356,0.0
269,0.135802469136,1.0
270,0.044937694704,0.0
271,-0.03125,0.0
272,0.028736206954,0.0
273,0.471563981043,1.0
274,-0.00761740061351,0.0
275,-0.417750309023,0.0
276,0.212569530284,1.0
277,-0.105406550826,0.0
278,-0.0555177369337,0.0
279,0.0435139573071,0.0
280,0.137466148593,0.0
281,-0.344912280702,0.0
282,0.334368530021,1.0
283,-0.0157884014668,0.0
284,-0.00884955752212,0.0
285,-0.471563981043,0.0
286,0.0191551790954,1.0
287,-0.35423104829,0.0
288,0.0466854098846,0.0
289,-0.0352203975799,0.0
290,0.139131641004,1.0
291,0.0054888286194,0.0
292,-0.202225507104,0.0
293,0.130851273948,1.0
294,-0.0143248629796,0.0
295,-0.139131641004,0.0
296,0.0839798147172,0.0
297,-0.0422090311639,0.0
298,-0.03125,0.0
299,0.197325956662,1.0
300,-0.183437974003,0.0
301,0.0863060728009,0.0
302,0.0341561869275,1.0
303,-0.411027568922,0.0
304,0.10711120957,0.0
305,-0.110072500114,0.0
306,-0.0499375780275,0.0
307,0.00895350178839,0.0
308,0.101956125886,1.0
309,-0.0409071993342,0.0
310,-0.34331797235,0.0
311,0.0250823080922,0.0
312,0.263717805151,1.0
313,-0.116701244813,0.0
314,-0.0641007499646,0.0
315,-0.0353576690129,0.0
316,-0.0392010134637,0.0
317,-0.289235371958,0.0
318,0.109335196431,1.0
319,-0.106949664357,0.0
320,0.00675675675676,0.0
321,-0.0272727272727,0.0
322,0.0186733556299,0.0
323,0.00332068311195,0.0
324,0.0695065132642,1.0
325,0.125025389254,0.0
326,0.145831116785,0.0
327,0.0187186669712,0.0
328,0.278841635338,0.0
329,0.154469908273,1.0
330,0.147058977541,1.0
331,-0.0515656386624,0.0
332,0.0277260018639,0.0
333,0.0530671120559,0.0
334,-0.106506854071,0.0
335,-0.0180584171616,0.0
336,-0.268424298489,0.0
337,-0.00232588189689,0.0
338,0.160530821918,0.0
339,-0.115485273433,0.0
340,0.0135291843835,0.0
341,-0.31638795353,0.0
342,-0.439778814584,0.0
343,-0.100318782122,0.0
344,0.0202714572688,0.0
345,-0.00932280595202,0.0
346,-0.133897615243,0.0
347,0.243779160187,1.0
348,0.190601667244,1.0
349,0.0232558139535,0.0
350,-0.0916666666667,0.0
351,0.411973918198,1.0
352,-0.13058248405,1.0
353,0.0332043451909,0.0
354,-0.0184552466739,0.0
355,-0.093137254902,0.0
356,0.0249086232571,0.0
357,0.0902022717609,0.0
358,0.158558558559,0.0
359,0.0726620906746,0.0
360,0.135339136838,0.0
361,-0.0041061840747,0.0
362,0.0155008530344,1.0
363,0.0496589532734,0.0
364,0.14005384695,0.0
365,-0.201805286912,0.0
366,-0.120413039768,0.0
367,-0.161638771033,0.0
368,0.0,0.0
369,-0.240924092409,0.0
370,-0.0377233070212,1.0
371,0.0223554223554,1.0
372,0.0268224238073,1.0
373,-0.0879547471162,1.0
374,0.176133476371,0.0
375,0.0515656386624,1.0
376,-0.103174603175,0.0
377,0.154096310194,0.0
378,0.012682137075,0.0
379,0.190219912144,1.0
380,-0.069918699187,1.0
381,-0.0740333565721,0.0
382,-0.0366629255518,0.0
383,-0.0130890052356,0.0
384,0.143143143143,1.0
385,0.0693150125842,1.0
386,0.038280538407,1.0
387,0.108836023789,1.0
388,-0.0184815184815,0.0
389,0.108831908832,0.0
390,0.030896522832,0.0
391,0.0597420403189,1.0
392,-0.0192601067887,0.0
393,-0.078693337314,0.0
394,-0.0723934601983,0.0
395,0.424072764289,0.0
396,-0.112001348466,0.0
397,0.03125,1.0
398,-0.134231926033,1.0
399,0.0547945205479,0.0
400,-0.0662248226583,0.0
401,0.389749137873,1.0
402,-0.000352456966141,0.0
403,-0.275773660604,0.0
404,0.11450617284,0.0
405,0.0212798530312,1.0
406,-0.0224963552764,0.0
407,-0.0244663382594,0.0
408,0.0125100633554,0.0
409,-0.0106044538706,0.0
410,0.0571828140782,0.0
411,0.21185361973,1.0
412,0.203129143463,1.0
413,-0.0212765957447,0.0
414,-0.136524492457,0.0
415,-0.152549757641,0.0
416,-0.00488511460138,0.0
417,0.0517974487824,1.0
418,0.0584615384615,1.0
419,-0.16856187291,0.0
420,0.387661064335,0.0
421,0.0560527066636,0.0
422,0.0321331784746,0.0
423,0.0215041128085,0.0
424,-0.00357292980244,0.0
425,-0.326754385965,0.0
426,-0.0593103448276,0.0
427,0.0828410793322,0.0
428,-0.180906593407,0.0
429,0.111613439907,1.0
430,-0.121412659117,0.0
431,-0.0505050505051,0.0
432,0.00777831793875,0.0
433,-0.0293653203766,0.0
434,-0.154996657754,0.0
435,0.0224963552764,1.0
436,-0.160593792173,1.0
437,0.174393777642,1.0
438,-0.204327142988,0.0
439,0.145026961817,1.0
440,-0.0128624373229,0.0
441,-0.0849091583241,0.0
442,-0.243779160187,0.0
443,-0.113764044944,0.0
444,-0.0672952539742,0.0
445,0.0451322030714,0.0
446,0.170288608431,0.0
447,-0.0375205632691,0.0
448,-0.180016280016,0.0
449,0.182957669049,1.0
450,0.121412659117,1.0
451,0.458428041632,1.0
452,-0.062269681742,0.0
453,0.0224719101124,0.0
454,0.0503133568351,0.0
455,-0.124063822859,0.0
456,0.115485273433,1.0
457,0.130434782609,0.0
458,-0.451400087964,0.0
459,0.301819873248,1.0
460,-0.16149870801,0.0
461,0.1707537276,0.0
462,0.177551348742,1.0
463,-0.174066374066,0.0
464,0.1953125,1.0
465,0.108453837597,0.0
466,0.0893970893971,0.0
467,-0.0653005464481,0.0
468,-0.00558439515495,0.0
469,0.275512274295,0.0
470,-0.141053391053,0.0
471,0.0201093951094,0.0
472,0.0319683908046,0.0
473,-0.354142604143,0.0
474,-0.0782114437287,0.0
475,0.010989010989,0.0
476,0.238603988604,1.0
477,-0.0191801689517,1.0
478,0.00469135802469,1.0
479,0.131340175517,1.0
480,-0.00945370011623,0.0
481,0.0392010134637,0.0
482,0.0766570483307,0.0
483,-0.0667162145423,0.0
484,0.437236002942,0.0
485,0.0136187983047,0.0
486,0.0854013117858,1.0
487,0.0127840909091,1.0
488,-0.0612688960147,0.0
489,-0.102972972973,0.0
490,0.0592032750748,0.0
491,0.0535348763974,1.0
492,-0.128317659352,0.0
493,0.0846063454759,1.0
494,-0.114858458621,0.0
495,-0.00563686708861,0.0
496,0.015910124034,0.0
497,-0.219474743196,0.0
498,0.0742993848257,1.0
499,0.0536368898321,0.0
500,-0.00966330993795,0.0
501,0.147901049475,0.0
502,-0.0144927536232,1.0
503,-0.180918115447,0.0
504,0.139236242685,1.0
505,-0.135802469136,0.0
506,-0.0137978025722,0.0
507,0.586813186813,1.0
508,0.133380495497,0.0
509,0.0860606060606,0.0
510,0.0129176980198,0.0
511,-0.411951684679,0.0
512,-0.150735733939,0.0
513,-0.0269762637053,0.0
514,0.0118104460094,0.0
515,-0.0405331585273,0.0
516,-0.117670682731,0.0
517,-0.000694209425628,0.0
518,0.346761966645,0.0
519,0.21824765273,1.0
520,0.193456550519,1.0
521,0.0497076023392,1.0
522,-0.0562015503876,0.0
523,-0.038275862069,0.0
524,-0.0698161904388,0.0
525,-0.0160588825694,0.0
526,-0.0432404464484,0.0
527,0.0157005947428,0.0
528,-0.0879120879121,0.0
529,0.0489341983318,0.0
530,-0.177786417833,0.0
531,0.0757703081232,0.0
532,-0.00643382352941,0.0
533,-0.0151515151515,0.0
534,0.0340956340956,1.0
535,-0.0567224946794,0.0
536,0.012987012987,0.0
537,0.280310165816,1.0
538,-0.0673807947684,0.0
539,-0.0256239283673,0.0
540,-0.139729654049,0.0
541,0.0390476190476,0.0
542,-0.0942902042954,0.0
543,0.0759352317141,1.0
544,0.0990286298569,0.0
545,-0.0859712591699,0.0
546,0.0882352941176,1.0
547,0.143620753015,0.0
548,-0.0406861895685,0.0
549,0.00175547722718,0.0
550,0.0230769230769,0.0
551,0.0173473171248,0.0
552,0.136904761905,0.0
553,-0.158797801951,0.0
554,-0.106280193237,1.0
555,0.00653505786249,0.0
556,0.300237374151,1.0
557,-0.0426406926407,0.0
558,0.128788970553,0.0
559,0.0572826521102,0.0
560,-0.10304975923,0.0
561,-0.0375562478366,0.0
562,0.0311266151216,1.0
563,-0.0257368080475,1.0
564,0.0184390860776,0.0
565,0.102380952381,1.0
566,-0.00622529195256,0.0
567,0.0315384615385,1.0
568,-0.0300253460714,0.0
569,0.0492476819721,0.0
570,-0.0540881748645,0.0
571,-0.0417520491803,0.0
572,0.135809842332,0.0
573,-0.0523831996225,0.0
574,0.00559618794326,0.0
575,0.178199716302,1.0
576,-0.109335196431,0.0
577,-0.288567932081,0.0
578,0.0829488047498,1.0
579,0.205236486486,0.0
580,0.268830628381,0.0
581,0.0341658341658,1.0
582,0.0191801689517,0.0
583,-0.0766570483307,1.0
584,0.0435253747517,1.0
585,-0.423905798711,0.0
586,-0.00427642832706,0.0
587,0.0397076321605,0.0
588,0.0774384744234,0.0
589,0.198186182982,0.0
590,0.170561017929,0.0
591,0.117257611801,0.0
592,-0.424863146742,0.0
593,-0.0165276555318,0.0
594,0.0109808645693,0.0
595,0.116208791209,1.0
596,0.296814214322,1.0
597,0.188833570413,0.0
598,0.00696838163326,0.0
599,-0.1953125,0.0
600,-0.110714285714,0.0
601,-0.296814214322,0.0
602,0.119039361887,0.0
603,-0.0109416358728,0.0
604,-0.00613496932515,0.0
605,0.00985221674877,0.0
606,-0.0271541396752,0.0
607,0.0714285714286,1.0
608,0.262338425382,0.0
609,-0.254732806135,1.0
610,0.0593838005969,1.0
611,0.0789007092199,0.0
612,0.0867534200868,0.0
613,-0.360522223132,0.0
614,-0.0503207280643,0.0
615,0.0662248226583,1.0
616,-0.0377627223035,0.0
617,-0.017825311943,0.0
618,0.105925925926,0.0
619,0.043776371308,0.0
620,0.114814814815,0.0
621,0.000554025146586,0.0
622,0.127946127946,0.0
623,0.204327142988,1.0
624,0.0265552995392,0.0
625,0.0796974985457,0.0
626,-0.176904176904,0.0
627,0.0782114437287,1.0
628,-0.089898989899,0.0
629,-0.0392615291492,0.0
630,-0.0539355822375,0.0
631,-0.0876063520917,0.0
632,0.0379533989911,0.0
633,0.0490808823529,0.0
634,-0.0354717289911,0.0
635,0.0656957500331,1.0
636,0.117118703769,0.0
637,0.0801482158266,0.0
638,0.0590495778307,0.0
639,-0.240990990991,0.0
640,0.272972972973,1.0
641,-0.0752720169696,0.0
642,0.0809081346424,0.0
643,-0.0451228878648,0.0
644,0.00869187309865,1.0
645,0.234093067426,0.0
646,0.0346976044688,1.0
647,0.34507368239,1.0
648,0.0324565241168,1.0
649,-0.11650705075,0.0
650,0.31475748194,1.0
651,-0.0206868172976,1.0
652,-0.030487804878,0.0
653,-0.136813186813,0.0
654,-0.0411458333333,0.0
655,0.0169703203056,1.0
656,0.0143248629796,1.0
657,0.345906902087,0.0
658,0.0753583882216,0.0
659,-0.266215253029,0.0
660,0.0930385813563,0.0
661,-0.00194518125553,0.0
662,-0.136497099308,0.0
663,-0.0833333333333,0.0
664,-0.176103988604,0.0
665,-0.108121444328,0.0
666,0.139729654049,1.0
667,-0.282038881903,0.0
668,-0.107947494033,0.0
669,0.0271877655055,0.0
670,-0.0823095823096,0.0
671,-0.0986069289567,0.0
672,0.133848133848,0.0
673,-0.296931262428,0.0
674,-0.263706140351,0.0
675,-0.143143143143,0.0
676,-0.081424644984,0.0
677,-0.0383470426949,0.0
678,-0.00124004699125,0.0
679,-0.161057692308,0.0
680,0.00724501629024,0.0
681,-0.296296296296,0.0
682,0.016835016835,0.0
683,-0.260376044568,1.0
684,-0.0239373277238,0.0
685,0.0180584171616,1.0
686,-0.0344827586207,0.0
687,0.0752557970576,1.0
688,0.126729138777,0.0
689,-0.132374979186,0.0
690,0.401271452348,1.0
691,-0.022972972973,0.0
692,0.0125081931396,1.0
693,0.171840864666,1.0
694,0.0604644918781,0.0
695,0.354032437236,1.0
696,0.00863678804855,0.0
697,-0.0040293040293,0.0
698,0.184555692899,0.0
699,0.325641422325,1.0
700,-0.0515451258612,1.0
701,-0.2135999636,0.0
702,-0.131340175517,0.0
703,-0.171840864666,0.0
704,0.368788386376,1.0
705,-0.0498941310603,0.0
706,0.0985235623272,1.0
707,-0.121693653827,0.0
708,-0.252881758764,0.0
709,0.00991775520077,0.0
710,0.106382978723,0.0
711,0.0392857142857,1.0
712,-0.10133748056,0.0
713,0.00434782608696,0.0
714,0.177890011223,1.0
715,-0.126729138777,1.0
716,0.0869565217391,0.0
717,0.14447370811,1.0
718,-0.0393091756728,0.0
719,0.112092721673,1.0
720,0.118411000764,0.0
721,0.119993814752,0.0
722,0.00878664430066,0.0
723,-0.325848064978,0.0
724,-0.0996489719894,0.0
725,-0.0597420403189,0.0
726,0.00788786743843,0.0
727,-0.212569530284,0.0
728,0.00993592719844,0.0
729,-0.0967097590631,0.0
730,-0.0695146917148,0.0
731,0.274681575684,1.0
732,0.053678765158,0.0
733,0.0214199517297,0.0
734,-0.0718671000361,0.0
735,0.0956690368455,1.0
736,-0.0707587783153,0.0
737,-0.0141579265623,0.0
738,-0.0365499727916,0.0
739,-0.108389944182,0.0
740,0.0366411454708,1.0
741,-0.0535348763974,0.0
742,-0.0250823080922,1.0
743,-0.122982884026,0.0
744,0.300705960473,1.0
745,0.0442562328522,0.0
746,0.00287356321839,0.0
747,0.133897615243,1.0
748,-0.119381598793,1.0
749,-0.0113974699233,0.0
750,-0.102582505948,0.0
751,-0.268254218578,1.0
752,0.0353576690129,1.0
753,-0.018510708799,0.0
754,0.117670682731,1.0
755,-0.0974358974359,0.0
756,-0.185643537055,0.0
757,-0.000570227021633,0.0
758,0.25851231011,0.0
759,-0.186780485915,0.0
760,0.188888888889,0.0
761,-0.0762306785027,0.0
762,0.0933746609841,0.0
763,-0.00332068311195,1.0
764,-0.00395339159384,0.0
765,-0.11755186722,0.0
766,-0.483146067416,0.0
767,-0.212614063339,0.0
768,0.011396011396,0.0
769,-0.411973918198,0.0
770,0.0585446823783,1.0
771,-0.0312527677337,0.0
772,-0.193456550519,0.0
773,0.228667703473,1.0
774,0.00405456612353,1.0
775,-0.0825140449438,0.0
776,0.331501831502,1.0
777,-0.143490838959,0.0
778,0.0749122807018,1.0
779,0.0555417803124,0.0
780,0.0277250839049,0.0
781,-0.0152526533609,0.0
782,-0.0474884706469,0.0
783,-0.0370985361591,0.0
784,0.058559856562,1.0
785,-0.0547074547075,0.0
786,-0.0228457775628,0.0
787,-0.0582155241398,0.0
788,0.158227295863,1.0
789,-0.266666666667,0.0
790,-0.189348439348,0.0
791,0.0553472326384,0.0
792,-0.184194528875,0.0
793,0.238187493273,0.0
794,0.0426406926407,1.0
795,0.203118630249,0.0
796,-0.0627060846973,0.0
797,-0.0346976044688,0.0
798,0.0723934601983,1.0
799,-0.0710473096177,0.0
800,0.235724180391,0.0
801,0.0259259259259,1.0
802,-0.322948175035,1.0
803,0.424230171073,1.0
804,-0.0309633027523,0.0
805,-0.0551839464883,0.0
806,0.252727272727,0.0
807,-0.300237374151,0.0
808,-0.401725790988,0.0
809,0.310461956522,0.0
810,-0.177551348742,0.0
811,0.0300253460714,1.0
812,0.0181818181818,0.0
813,0.0571665285833,0.0
814,-0.0464165464165,0.0
815,0.0387425581815,1.0
816,-0.0125081931396,0.0
817,0.322948175035,0.0
818,0.344340657768,1.0
819,-0.0143575808761,0.0
820,0.173801589336,0.0
821,-0.054579093432,0.0
822,-0.122230710466,0.0
823,-0.137637637638,0.0
824,-0.1707537276,0.0
825,0.168649209085,1.0
826,0.0585359228575,1.0
827,0.10133748056,1.0
828,0.150537634409,0.0
829,0.017825311943,1.0
830,-0.0378602833415,0.0
831,0.0,0.0
832,-0.160606771444,0.0
833,0.133668903803,0.0
834,-0.286235242743,0.0
835,-0.0102702702703,0.0
836,-0.183617828355,0.0
837,-0.185526909569,0.0
838,-0.0875630439946,0.0
839,0.0472177635099,0.0
840,0.0831108144192,0.0
841,0.0259257640012,0.0
842,0.322197218856,0.0
843,-0.354032437236,0.0
844,-0.0342902096284,1.0
845,0.0599767531964,0.0
846,0.109248055315,0.0
847,-0.0714285714286,0.0
848,-0.321472392638,0.0
849,-0.0882352941176,0.0
850,-0.424230171073,0.0
851,0.0378955275265,0.0
852,0.014245014245,0.0
853,-0.00268096514745,0.0
854,-0.0940603291529,0.0
855,0.193242052066,1.0
856,0.142208109428,1.0
857,0.0529177448899,0.0
858,-0.324074074074,0.0
859,-0.14005384695,1.0
860,-0.0143231911555,0.0
861,-0.0223554223554,0.0
862,0.0376708642773,1.0
863,-0.0829488047498,0.0
864,0.017003716187,1.0
865,0.0603539823009,1.0
866,-0.0193695751485,0.0
867,0.185643537055,1.0
868,0.00837742504409,0.0
869,0.0157884014668,0.0
870,0.266666666667,1.0
871,-0.586813186813,0.0
872,-0.12298603652,0.0
873,0.222222222222,0.0
874,0.168462159978,0.0
875,0.345675747157,1.0
876,-0.13155180132,0.0
877,-0.0846063454759,0.0
878,-0.0826135371836,0.0
879,0.0574750363321,0.0
880,0.0648351648352,0.0
881,-0.221357721358,0.0
882,0.353206668123,1.0
883,-0.0227299016773,0.0
884,-0.0567632850242,0.0
885,-0.0341561869275,0.0
886,0.122982884026,1.0
887,0.162174303684,0.0
888,0.163817663818,0.0
889,-0.0752557970576,0.0
890,0.326206140351,1.0
891,-0.112092721673,0.0
892,-0.0962921970116,0.0
893,-0.48773006135,0.0
894,0.0187440932479,0.0
895,-0.0198737537082,0.0
896,0.0596120313862,0.0
897,0.00909013677682,0.0
898,-0.494301994302,0.0
899,0.0609485815603,0.0
900,0.0206868172976,0.0
901,-0.010934258409,0.0
902,0.0959706959707,1.0
903,-0.0873188405797,0.0
904,-0.0874070026481,0.0
905,-0.07375,0.0
906,-0.0463629096723,0.0
907,-0.105971671767,0.0
908,0.123253926042,0.0
909,-0.0423449904532,0.0
910,-0.0633944866007,0.0
911,0.252221386217,0.0
912,0.341797752809,1.0
913,0.0472195187435,0.0
914,0.0795477386935,1.0
915,-0.0746865830888,0.0
916,-0.116208791209,0.0
917,-0.122531939605,0.0
918,0.009481255449,0.0
919,-0.0132183611298,0.0
920,0.0786746987952,0.0
921,-0.0589717741935,0.0
922,-0.18663107552,0.0
923,0.237117677553,1.0
924,-0.40195955282,0.0
925,-0.0518819129466,0.0
926,0.0717291124023,0.0
927,-0.0772433856488,0.0
928,0.0580726211704,0.0
929,-0.0524592497687,0.0
930,0.0605590062112,0.0
931,0.0111240648985,0.0
932,0.0182926829268,1.0
933,-0.0363247863248,0.0
934,0.112001348466,1.0
935,0.0320932614393,0.0
936,0.126719942318,0.0
937,-0.454773869347,0.0
938,0.00878656434212,0.0
939,0.108262108262,0.0
940,0.129343629344,0.0
941,-0.0654477781566,0.0
942,-0.38614550007,0.0
943,-0.187116822037,0.0
944,-0.220109478536,0.0
945,-0.072246571469,0.0
946,0.022972972973,1.0
947,0.0592162554427,0.0
948,-0.0259259259259,0.0
949,0.267326390887,0.0
950,-0.0994056884109,0.0
951,-0.22904764546,0.0
952,0.294117647059,1.0
953,0.00771725032425,0.0
954,-0.0368321295016,0.0
955,0.0464159811986,1.0
956,0.117706989801,0.0
957,0.209894064575,0.0
958,-0.0588094325153,0.0
959,-0.232320872274,0.0
960,-0.0147783251232,0.0
961,-0.0862068965517,0.0
962,-0.08753894081,0.0
963,0.196889580093,1.0
964,-0.0854013117858,0.0
965,-0.0499592999593,0.0
966,-0.305659592176,0.0
967,0.31339031339,0.0
968,0.423905798711,1.0
969,-0.0554377360991,0.0
970,-0.184078934121,1.0
971,-0.0125786163522,0.0
972,-0.368788386376,0.0
973,0.103652968037,0.0
974,-0.102380952381,0.0
975,-0.053678765158,1.0
976,0.160593792173,0.0
977,-0.188206261123,0.0
978,0.0939450686642,1.0
979,0.0574086680281,0.0
980,-0.0875103391232,0.0
981,0.0,0.0
982,-0.326206140351,0.0
983,-0.112612612613,0.0
984,-0.145778795812,0.0
985,-0.297779345193,0.0
986,-0.0262962751697,0.0
987,0.0153846153846,0.0
988,-0.130851273948,0.0
989,-0.447068803486,0.0
990,0.0879547471162,0.0
991,-0.252905982906,0.0
992,0.0851063829787,0.0
993,0.169449005656,0.0
994,0.110072500114,1.0
995,-0.0700620715212,0.0
996,-0.0135754992355,1.0
997,-0.131704446922,0.0
998,-0.017003716187,0.0
999,-0.31475748194,0.0
