,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,relation,topic_a,topic_b
27,262.0,349.0,1689.0,583.0,1.0,3.0,49.0,0.0,3.0,0.0,-0.0221781483876,0.0,1.0,0.0,0.394031740697,0.0284191829485,0.082332761578,0.528002887964,0.813521711635,0.161428110527,0.7,5.47586767083,0.458700595836,0.621324423449,0.478353154318,0.639674244886,3910.0,6278.0,6.0,4.0,0.00153452685422,0.000637145587767,502.0,831.0,120.0,-4.1767137408e-05,0.000169580314595,2.52660459192e-06,1.0,Algebra,Number
28,56.0,442.0,391.0,15414.0,4.0,4.0,3.0,0.0,1.0,0.0,0.170923923805,0.0,0.0,0.0,0.721681915197,0.0434782608696,0.00110289347347,0.688130170107,0.895485413523,0.170861387994,0.785714285714,2.62622008081,0.722264326231,0.530054553381,0.648965697716,0.611441936973,758.0,5644.0,1.0,0.0,0.00131926121372,0.0,131.0,862.0,15.0,-0.000114485648323,-0.00125566754638,-9.69627192282e-05,1.0,Sine wave,Mathematics
29,184.0,363.0,824.0,3440.0,5.0,1.0,29.0,0.0,1.0,1.0,0.167463617464,0.0,1.0,0.0,0.329094788883,0.239077669903,0.0572674418605,0.385588013267,0.87214464676,0.189188688445,0.818181818182,5.83055221154,0.417746118028,0.414915844314,0.476349082534,0.359963208208,2354.0,3650.0,4.0,2.0,0.0016992353441,0.000547945205479,264.0,665.0,51.0,-2.37315470401e-05,-0.000176626859648,-1.64354597735e-05,1.0,Circle,Geometry
30,15.0,106.0,62.0,210.0,1.0,2.0,4.0,0.0,0.0,0.0,0.159462616822,0.0,0.0,0.0,0.376719422193,0.0483870967742,0.0142857142857,0.203926038976,0.505923504472,0.0797762772427,0.733333333333,7.02911613599,0.528655149463,0.447458624764,0.433768073582,0.554643374198,495.0,2421.0,0.0,0.0,0.0,0.0,65.0,235.0,12.0,-5.44545532991e-05,-4.41180626112e-06,-1.66935927399e-06,0.0,Piecewise,Inverse function
31,146.0,16.0,399.0,73.0,4.0,1.0,4.0,0.0,1.0,0.0,-0.148884381339,0.0,0.0,0.0,0.377640257421,0.015037593985,0.0821917808219,0.362825751305,0.98820461491,0.157894687329,0.625,6.91708437427,0.509498865097,0.69871034693,0.639308738717,0.608532809911,2399.0,751.0,0.0,0.0,0.0,0.0,326.0,88.0,18.0,0.000268643963919,1.48511770091e-05,3.53503832894e-06,0.0,Multiplication,Common logarithm
32,15.0,198.0,24.0,660.0,2.0,2.0,4.0,1.0,0.0,0.0,0.359848484848,0.0,0.0,0.0,0.474297764789,0.0833333333333,0.0030303030303,0.559755299077,0.921901501421,0.220138626787,0.857142857143,6.42759927827,0.0,0.822818868813,0.3205571261,0.590176267744,382.0,3622.0,0.0,0.0,0.0,0.0,64.0,524.0,15.0,-0.000107890567102,-5.47495903606e-05,-6.72905093898e-06,1.0,Empty sum,Arithmetic
33,349.0,15.0,583.0,24.0,3.0,2.0,5.0,0.0,0.0,0.0,-0.244236311239,1.0,0.0,0.0,0.520843022903,0.00171526586621,0.0416666666667,0.441661119461,0.868750030243,0.202860782763,0.833333333333,5.85850474638,0.621324423449,0.0,0.449232909826,0.212928084101,6278.0,382.0,0.0,3.0,0.0,0.00785340314136,831.0,64.0,23.0,0.000142990527866,2.5334102166e-05,7.46632236825e-06,0.0,Number,Empty sum
34,66.0,193.0,142.0,576.0,3.0,2.0,17.0,2.0,1.0,3.0,0.126053669476,0.0,1.0,1.0,0.337153959748,0.119718309859,0.0295138888889,0.204417956139,0.521007947721,0.127436225119,0.416666666667,6.92602438884,0.161192949278,0.29322848754,0.189195905655,0.266200094695,2246.0,3259.0,23.0,1.0,0.0102404274265,0.000306842589751,215.0,426.0,66.0,2.38334752323e-05,-5.99838553785e-06,-2.70170230898e-06,1.0,Linear equation,Equation
35,38.0,181.0,31.0,293.0,3.0,2.0,7.0,0.0,0.0,0.0,0.111721611722,0.0,0.0,0.0,0.474503982451,0.0322580645161,0.00341296928328,0.3952704072,1.0,0.19451367014,0.578947368421,6.29058594958,0.51387380633,0.17198313458,0.427023035451,0.267901937339,1393.0,1133.0,0.0,0.0,0.0,0.0,181.0,170.0,7.0,4.99405180229e-05,-1.2766679901e-05,-4.13571450618e-06,1.0,Solution of triangles,Point (geometry)
36,14.0,20.0,14.0,55.0,3.0,3.0,7.0,3.0,1.0,2.0,0.209523809524,0.0,1.0,0.0,0.133541414638,0.714285714286,0.181818181818,0.193217527462,0.408338845663,0.0598902213236,0.555555555556,11.0609403412,0.554309493256,0.227540856144,0.446373870142,0.35036831833,1196.0,1019.0,1.0,1.0,0.000836120401338,0.000981354268891,141.0,97.0,23.0,-4.5232309763e-05,-1.22711468156e-06,-3.79226549223e-07,1.0,Synthetic division,Polynomial long division
37,84.0,442.0,249.0,15414.0,2.0,4.0,14.0,0.0,1.0,0.0,0.385977957775,0.0,1.0,1.0,0.544168324119,0.285140562249,0.00460620215389,0.443628370762,0.868190158869,0.18392298842,0.555555555556,4.50694127732,0.409566207218,0.530054553381,0.500071857667,0.942054058857,1346.0,5644.0,1.0,0.0,0.00074294205052,0.0,170.0,862.0,37.0,-5.62232802991e-05,-0.00126959488967,-0.000100649338044,1.0,Inequality (mathematics),Mathematics
38,198.0,83.0,660.0,492.0,2.0,2.0,7.0,1.0,0.0,0.0,-0.0548340548341,0.0,0.0,0.0,0.426588807134,0.019696969697,0.0264227642276,0.445244007736,0.954003515103,0.157522882961,0.692307692308,5.27897656903,0.822818868813,0.561676515955,0.71573679076,0.685783442843,3622.0,2946.0,0.0,2.0,0.0,0.000678886625933,524.0,316.0,49.0,5.39312172681e-05,3.55517703026e-05,5.31598562218e-06,0.0,Arithmetic,Factorization
39,254.0,115.0,1546.0,359.0,3.0,3.0,4.0,0.0,0.0,1.0,-0.0720330237358,0.0,0.0,0.0,0.473691034171,0.0109961190168,0.0473537604457,0.535457134247,0.941218087229,0.149895209146,0.636363636364,5.0112104895,0.336733436843,0.69867735896,0.523560182162,0.54596895631,6571.0,1417.0,0.0,6.0,0.0,0.00423429781228,511.0,188.0,23.0,1.00146985607e-05,2.99833098385e-05,1.32520187605e-05,0.0,Function (mathematics),Exponential growth
40,62.0,118.0,29.0,108.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0866174055829,0.0,0.0,0.0,0.388963713506,0.0344827586207,0.00925925925926,0.224050879478,0.749193504469,0.125135959071,0.6,7.35531870597,0.207997583546,0.858499497659,0.426801948859,0.68446216903,584.0,1672.0,1.0,0.0,0.00171232876712,0.0,103.0,256.0,11.0,-5.25966642779e-05,-2.0153408616e-06,-7.28787740561e-07,0.0,Algebraic expression,Distributive property
41,129.0,62.0,167.0,29.0,3.0,1.0,6.0,0.0,0.0,0.0,-0.0322344322344,0.0,0.0,0.0,0.367590034139,0.0119760479042,0.0689655172414,0.309397935867,0.864596353154,0.163945765062,0.65,7.61260330124,0.258308154071,0.207997583546,0.250466335715,0.215904539084,1562.0,584.0,0.0,1.0,0.0,0.00171232876712,226.0,103.0,12.0,5.65602361853e-05,5.6453093604e-06,1.91353533249e-06,0.0,Square (algebra),Algebraic expression
42,37.0,181.0,6.0,293.0,3.0,2.0,8.0,0.0,1.0,0.0,0.236842105263,0.0,1.0,0.0,0.36634323438,0.333333333333,0.00682593856655,0.927013176642,0.907133256373,0.181983125526,0.65,8.6259608654,0.499152341735,0.17198313458,0.40502013359,0.276918704264,1699.0,1133.0,26.0,0.0,0.015303119482,0.0,195.0,170.0,17.0,-5.06280850089e-06,-1.3656403721e-05,-4.39015260879e-06,1.0,Line–line intersection,Point (geometry)
43,84.0,68.0,249.0,120.0,2.0,3.0,7.0,0.0,1.0,1.0,0.0126172208014,0.0,1.0,1.0,0.258528633579,0.0642570281124,0.133333333333,0.221109330654,0.574767985314,0.120762171247,0.166666666667,7.87238984607,0.409566207218,0.67826953192,0.534600287241,0.57355073522,1346.0,1312.0,1.0,0.0,0.00074294205052,0.0,170.0,183.0,24.0,6.09983288296e-05,2.21637145142e-06,1.3162173402e-07,1.0,Inequality (mathematics),Equality (mathematics)
44,144.0,95.0,690.0,141.0,4.0,1.0,17.0,0.0,0.0,1.0,-0.21875,0.0,0.0,0.0,0.290760151471,0.0478260869565,0.234042553191,0.331061303616,0.872812763875,0.0999263935008,0.733333333333,7.41580183658,0.404637694486,0.20527567596,0.354709851203,0.257987893717,1758.0,3225.0,0.0,1.0,0.0,0.00031007751938,181.0,334.0,31.0,-1.04295328203e-05,2.04092399226e-05,5.29583864964e-06,0.0,Rational number,Nth root
45,49.0,193.0,127.0,576.0,2.0,2.0,17.0,1.0,0.0,3.0,-0.0125388601036,0.0,1.0,1.0,0.404965897163,0.0629921259843,0.0138888888889,0.238745479434,0.65642996404,0.142471420388,0.5,6.28389255761,0.126708772566,0.29322848754,0.172923991145,0.253108489963,1229.0,3259.0,12.0,2.0,0.00976403580146,0.000613685179503,185.0,426.0,58.0,2.50852192813e-05,-7.21436277007e-06,-2.30432002346e-06,1.0,Parametric equation,Equation
46,561.0,40.0,1091.0,56.0,2.0,3.0,8.0,0.0,1.0,0.0,-0.137396919586,0.0,0.0,0.0,0.49286944358,0.00366636113657,0.0714285714286,0.31405879939,0.998191283505,0.228525581231,0.6,5.77083844763,0.553543501127,0.0961986642249,0.406322256936,0.272404307739,8780.0,683.0,0.0,0.0,0.0,0.0,898.0,106.0,39.0,9.43164738472e-05,4.46684779913e-05,1.01517526478e-05,0.0,Prime number,Zero of a function
47,38.0,255.0,104.0,293.0,3.0,4.0,6.0,0.0,0.0,0.0,0.205128205128,0.0,0.0,0.0,0.463462914701,0.0192307692308,0.00682593856655,0.380038261414,0.983115341891,0.178939224539,0.823529411765,5.77332943548,0.325865879779,0.792975304414,0.570341554471,0.6049747086,757.0,6640.0,0.0,0.0,0.0,0.0,81.0,779.0,24.0,-8.26499989167e-05,-8.84184270176e-06,-2.84269738638e-06,1.0,Homogeneous polynomial,Addition
48,159.0,254.0,224.0,1546.0,2.0,3.0,13.0,1.0,1.0,0.0,0.321642619312,0.0,0.0,0.0,0.302802754206,0.334821428571,0.0485122897801,0.25741876706,0.754709652408,0.14608464955,0.470588235294,6.96716159561,0.252544201531,0.336733436843,0.267519883614,0.321994116076,4632.0,6571.0,31.0,0.0,0.00669257340242,0.0,405.0,511.0,74.0,-5.1812380708e-06,-4.51642682016e-05,-1.37696287053e-05,1.0,Limit of a function,Function (mathematics)
49,84.0,49.0,103.0,117.0,5.0,1.0,23.0,1.0,0.0,1.0,-0.237647058824,0.0,0.0,0.0,0.238156486762,0.0873786407767,0.0769230769231,0.151614376999,0.794288656941,0.238635799543,0.357142857143,8.20506741739,0.139725386827,0.15100425004,0.13721572324,0.153520424945,378.0,361.0,0.0,1.0,0.0,0.00277008310249,54.0,63.0,9.0,5.34285478374e-05,-1.33304186738e-06,-3.0582106047e-07,0.0,Constant function,Linear function
50,75.0,75.0,78.0,276.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0657894736842,0.0,0.0,0.0,0.409284346448,0.0384615384615,0.0108695652174,0.428646147251,1.0,0.377411822984,0.538461538462,6.52624835934,0.949176044743,0.621364933784,1.41910619652,0.773573245806,1831.0,1067.0,0.0,0.0,0.0,0.0,210.0,152.0,21.0,5.3904769813e-05,-7.01222776314e-06,-3.05140214685e-06,1.0,Law of sines,Line segment
51,64.0,99.0,86.0,127.0,2.0,1.0,47.0,0.0,2.0,1.0,-0.210769230769,0.0,1.0,0.0,0.195073895423,0.174418604651,0.11811023622,0.269770292071,0.418325405924,0.0727713032556,0.736842105263,8.81426158147,0.776061917447,0.301715204088,0.67379341475,0.434575114397,1172.0,1513.0,3.0,0.0,0.00255972696246,0.0,141.0,195.0,37.0,-8.23129357599e-06,-1.7509849935e-06,-3.11582014282e-07,1.0,Minor (linear algebra),Square matrix
52,114.0,363.0,408.0,3440.0,2.0,1.0,13.0,0.0,2.0,4.0,0.171141901577,0.0,1.0,0.0,0.448332433814,0.125,0.0148255813953,0.468130588531,0.715236915164,0.102983900734,0.571428571429,5.18207747103,0.069119238689,0.414915844314,0.21152582519,0.291641475583,1811.0,3650.0,4.0,0.0,0.00220872446162,0.0,219.0,665.0,40.0,0.000295600384003,-0.000209150936446,-8.8206244035e-06,1.0,Coordinate system,Geometry
53,349.0,7.0,583.0,27.0,3.0,1.0,3.0,0.0,0.0,0.0,0.00576368876081,0.0,0.0,0.0,0.525909249172,0.00171526586621,0.037037037037,0.514920384581,0.992599651011,0.248098809802,0.789473684211,5.74072171073,0.621324423449,0.483470093393,0.617656527171,0.487154673412,6278.0,104.0,0.0,0.0,0.0,0.0,831.0,18.0,1.0,0.000143911104684,2.44261772913e-05,7.22156261992e-06,0.0,Number,Quadrant (plane geometry)
54,151.0,442.0,267.0,15414.0,1.0,4.0,10.0,0.0,1.0,0.0,0.350555423548,0.0,1.0,0.0,0.570408133437,0.213483146067,0.00369793694044,0.592440724373,0.957969759733,0.304721875865,0.818181818182,4.21751690618,0.776031068798,0.530054553381,0.750509240296,0.556457972331,3048.0,5644.0,2.0,0.0,0.000656167979003,0.0,436.0,862.0,44.0,-0.000114063867086,-0.0012631687086,-9.95324775934e-05,1.0,Sine,Mathematics
55,56.0,122.0,239.0,157.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0201112537441,0.0,0.0,0.0,0.316880609556,0.0376569037657,0.0573248407643,0.238580882549,0.944805161448,0.138454869877,0.555555555556,7.06926098314,0.528521989456,0.826114787746,0.691677696231,0.776565924703,1046.0,1061.0,0.0,0.0,0.0,0.0,148.0,147.0,20.0,2.9783943938e-06,1.1944892301e-06,-3.1600727465e-07,0.0,Periodic function,Simple harmonic motion
56,198.0,72.0,660.0,198.0,2.0,3.0,22.0,0.0,1.0,0.0,-0.0669191919192,0.0,0.0,0.0,0.274667484786,0.0621212121212,0.207070707071,0.35831662168,0.89445390571,0.128585245056,0.714285714286,7.33781096407,0.822818868813,0.939183573928,1.08401068115,1.18141785678,3622.0,2622.0,16.0,1.0,0.00441744892325,0.000381388253242,524.0,258.0,68.0,4.52177283195e-05,4.70737497909e-05,4.32282361355e-06,0.0,Arithmetic,Subtraction
57,110.0,146.0,93.0,399.0,5.0,4.0,19.0,1.0,2.0,1.0,0.125007766387,0.0,0.0,0.0,0.280029569336,0.204301075269,0.047619047619,0.269922614098,0.935657947234,0.194156457435,0.647058823529,7.8276238322,0.664586082114,0.509498865097,1.0147864873,0.806890458198,965.0,2399.0,5.0,0.0,0.00518134715026,0.0,142.0,326.0,32.0,-0.00020701083982,-1.50440988399e-05,-3.4714988009e-06,0.0,Associative property,Multiplication
